waktu,brand,tipe,sale
2021-04-01,SUZUKI,Ignis GL AT,28
2021-05-01,SUZUKI,Ignis GL AT,40
2021-06-01,SUZUKI,Ignis GL AT,34
2021-07-01,SUZUKI,Ignis GL AT,13
2021-08-01,SUZUKI,Ignis GL AT,12
2021-09-01,SUZUKI,Ignis GL AT,6
2021-10-01,SUZUKI,Ignis GL AT,18
2021-11-01,SUZUKI,Ignis GL AT,13
2021-12-01,SUZUKI,Ignis GL AT,20
2021-01-01,SUZUKI,Ignis GX MT,49
2021-02-01,SUZUKI,Ignis GX MT,20
2021-03-01,SUZUKI,Ignis GX MT,42
2021-04-01,SUZUKI,Ignis GX MT,93
2021-05-01,SUZUKI,Ignis GX MT,111
2021-06-01,SUZUKI,Ignis GX MT,76
2021-07-01,SUZUKI,Ignis GX MT,19
2021-08-01,SUZUKI,Ignis GX MT,30
2021-09-01,SUZUKI,Ignis GX MT,13
2021-10-01,SUZUKI,Ignis GX MT,13
2021-11-01,SUZUKI,Ignis GX MT,19
2021-12-01,SUZUKI,Ignis GX MT,18
2021-01-01,SUZUKI,Ignis GX AT,73
2021-02-01,SUZUKI,Ignis GX AT,19
2021-03-01,SUZUKI,Ignis GX AT,135
2021-04-01,SUZUKI,Ignis GX AT,118
2021-05-01,SUZUKI,Ignis GX AT,80
2021-06-01,SUZUKI,Ignis GX AT,44
2021-07-01,SUZUKI,Ignis GX AT,10
2021-08-01,SUZUKI,Ignis GX AT,63
2021-09-01,SUZUKI,Ignis GX AT,55
2021-10-01,SUZUKI,Ignis GX AT,108
2021-11-01,SUZUKI,Ignis GX AT,61
2021-12-01,SUZUKI,Ignis GX AT,71
2021-01-01,SUZUKI,All New Ertiga 02 GA,5
2021-02-01,SUZUKI,All New Ertiga 02 GA,7
2021-03-01,SUZUKI,All New Ertiga 02 GA,20
2021-04-01,SUZUKI,All New Ertiga 02 GA,19
2021-05-01,SUZUKI,All New Ertiga 02 GA,15
2021-06-01,SUZUKI,All New Ertiga 02 GA,4
2021-07-01,SUZUKI,All New Ertiga 02 GA,13
2021-08-01,SUZUKI,All New Ertiga 02 GA,12
2021-09-01,SUZUKI,All New Ertiga 02 GA,8
2021-10-01,SUZUKI,All New Ertiga 02 GA,11
2021-11-01,SUZUKI,All New Ertiga 02 GA,15
2021-12-01,SUZUKI,All New Ertiga 02 GA,11
2021-01-01,SUZUKI,All New Ertiga 02 GL MT,304
2021-02-01,SUZUKI,All New Ertiga 02 GL MT,56
2021-03-01,SUZUKI,All New Ertiga 02 GL MT,327
2021-04-01,SUZUKI,All New Ertiga 02 GL MT,530
2021-05-01,SUZUKI,All New Ertiga 02 GL MT,250
2021-06-01,SUZUKI,All New Ertiga 02 GL MT,536
2021-07-01,SUZUKI,All New Ertiga 02 GL MT,137
2021-08-01,SUZUKI,All New Ertiga 02 GL MT,124
2021-09-01,SUZUKI,All New Ertiga 02 GL MT,172
2021-10-01,SUZUKI,All New Ertiga 02 GL MT,192
2021-11-01,SUZUKI,All New Ertiga 02 GL MT,298
2021-12-01,SUZUKI,All New Ertiga 02 GL MT,306
2021-01-01,SUZUKI,All New Ertiga 02 GX MT,155
2021-02-01,SUZUKI,All New Ertiga 02 GX MT,52
2021-03-01,SUZUKI,All New Ertiga 02 GX MT,295
2021-04-01,SUZUKI,All New Ertiga 02 GX MT,426
2021-05-01,SUZUKI,All New Ertiga 02 GX MT,181
2021-06-01,SUZUKI,All New Ertiga 02 GX MT,331
2021-07-01,SUZUKI,All New Ertiga 02 GX MT,44
2021-08-01,SUZUKI,All New Ertiga 02 GX MT,157
2021-09-01,SUZUKI,All New Ertiga 02 GX MT,213
2021-10-01,SUZUKI,All New Ertiga 02 GX MT,172
2021-11-01,SUZUKI,All New Ertiga 02 GX MT,211
2021-12-01,SUZUKI,All New Ertiga 02 GX MT,187
2021-01-01,SUZUKI,All New Ertiga 02 GL AT,18
2021-02-01,SUZUKI,All New Ertiga 02 GL AT,39
2021-03-01,SUZUKI,All New Ertiga 02 GL AT,150
2021-04-01,SUZUKI,All New Ertiga 02 GL AT,159
2021-05-01,SUZUKI,All New Ertiga 02 GL AT,121
2021-06-01,SUZUKI,All New Ertiga 02 GL AT,164
2021-07-01,SUZUKI,All New Ertiga 02 GL AT,25
2021-08-01,SUZUKI,All New Ertiga 02 GL AT,58
2021-09-01,SUZUKI,All New Ertiga 02 GL AT,114
2021-10-01,SUZUKI,All New Ertiga 02 GL AT,103
2021-11-01,SUZUKI,All New Ertiga 02 GL AT,83
2021-12-01,SUZUKI,All New Ertiga 02 GL AT,59
2021-01-01,SUZUKI,All New Ertiga 02 GX AT,57
2021-02-01,SUZUKI,All New Ertiga 02 GX AT,15
2021-03-01,SUZUKI,All New Ertiga 02 GX AT,485
2021-04-01,SUZUKI,All New Ertiga 02 GX AT,241
2021-05-01,SUZUKI,All New Ertiga 02 GX AT,227
2021-06-01,SUZUKI,All New Ertiga 02 GX AT,460
2021-07-01,SUZUKI,All New Ertiga 02 GX AT,59
2021-08-01,SUZUKI,All New Ertiga 02 GX AT,216
2021-09-01,SUZUKI,All New Ertiga 02 GX AT,285
2021-10-01,SUZUKI,All New Ertiga 02 GX AT,207
2021-11-01,SUZUKI,All New Ertiga 02 GX AT,235
2021-12-01,SUZUKI,All New Ertiga 02 GX AT,188
2021-01-01,SUZUKI,All New Ertiga SS MT,17
2021-02-01,SUZUKI,All New Ertiga SS MT,13
2021-03-01,SUZUKI,All New Ertiga SS MT,88
2021-04-01,SUZUKI,All New Ertiga SS MT,80
2021-05-01,SUZUKI,All New Ertiga SS MT,20
2021-06-01,SUZUKI,All New Ertiga SS MT,74
2021-07-01,SUZUKI,All New Ertiga SS MT,7
2021-08-01,SUZUKI,All New Ertiga SS MT,96
2021-09-01,SUZUKI,All New Ertiga SS MT,71
2021-10-01,SUZUKI,All New Ertiga SS MT,54
2021-11-01,SUZUKI,All New Ertiga SS MT,68
2021-12-01,SUZUKI,All New Ertiga SS MT,80
2021-01-01,SUZUKI,All New Ertiga SS AT,30
2021-02-01,SUZUKI,All New Ertiga SS AT,25
2021-03-01,SUZUKI,All New Ertiga SS AT,109
2021-04-01,SUZUKI,All New Ertiga SS AT,239
2021-05-01,SUZUKI,All New Ertiga SS AT,35
2021-06-01,SUZUKI,All New Ertiga SS AT,89
2021-07-01,SUZUKI,All New Ertiga SS AT,9
2021-08-01,SUZUKI,All New Ertiga SS AT,143
2021-09-01,SUZUKI,All New Ertiga SS AT,100
2021-10-01,SUZUKI,All New Ertiga SS AT,84
2021-11-01,SUZUKI,All New Ertiga SS AT,145
2021-12-01,SUZUKI,All New Ertiga SS AT,170
2021-01-01,SUZUKI,XL-7 ZETA MT,52
2021-02-01,SUZUKI,XL-7 ZETA MT,43
2021-03-01,SUZUKI,XL-7 ZETA MT,143
2021-04-01,SUZUKI,XL-7 ZETA MT,192
2021-05-01,SUZUKI,XL-7 ZETA MT,121
2021-06-01,SUZUKI,XL-7 ZETA MT,150
2021-07-01,SUZUKI,XL-7 ZETA MT,124
2021-08-01,SUZUKI,XL-7 ZETA MT,45
2021-09-01,SUZUKI,XL-7 ZETA MT,88
2021-10-01,SUZUKI,XL-7 ZETA MT,78
2021-11-01,SUZUKI,XL-7 ZETA MT,113
2021-12-01,SUZUKI,XL-7 ZETA MT,243
2021-01-01,SUZUKI,XL-7 ZETA AT,89
2021-02-01,SUZUKI,XL-7 ZETA AT,28
2021-03-01,SUZUKI,XL-7 ZETA AT,60
2021-04-01,SUZUKI,XL-7 ZETA AT,60
2021-05-01,SUZUKI,XL-7 ZETA AT,94
2021-06-01,SUZUKI,XL-7 ZETA AT,76
2021-07-01,SUZUKI,XL-7 ZETA AT,62
2021-08-01,SUZUKI,XL-7 ZETA AT,73
2021-09-01,SUZUKI,XL-7 ZETA AT,47
2021-10-01,SUZUKI,XL-7 ZETA AT,58
2021-11-01,SUZUKI,XL-7 ZETA AT,104
2021-12-01,SUZUKI,XL-7 ZETA AT,105
2021-01-01,SUZUKI,XL-7 BETA MT,253
2021-02-01,SUZUKI,XL-7 BETA MT,89
2021-03-01,SUZUKI,XL-7 BETA MT,294
2021-04-01,SUZUKI,XL-7 BETA MT,312
2021-05-01,SUZUKI,XL-7 BETA MT,54
2021-06-01,SUZUKI,XL-7 BETA MT,216
2021-07-01,SUZUKI,XL-7 BETA MT,79
2021-08-01,SUZUKI,XL-7 BETA MT,535
2021-09-01,SUZUKI,XL-7 BETA MT,114
2021-10-01,SUZUKI,XL-7 BETA MT,256
2021-11-01,SUZUKI,XL-7 BETA MT,390
2021-12-01,SUZUKI,XL-7 BETA MT,460
2021-01-01,SUZUKI,XL-7 BETA AT,263
2021-02-01,SUZUKI,XL-7 BETA AT,114
2021-03-01,SUZUKI,XL-7 BETA AT,501
2021-04-01,SUZUKI,XL-7 BETA AT,0
2021-05-01,SUZUKI,XL-7 BETA AT,113
2021-06-01,SUZUKI,XL-7 BETA AT,331
2021-07-01,SUZUKI,XL-7 BETA AT,444
2021-08-01,SUZUKI,XL-7 BETA AT,1244
2021-09-01,SUZUKI,XL-7 BETA AT,152
2021-10-01,SUZUKI,XL-7 BETA AT,317
2021-11-01,SUZUKI,XL-7 BETA AT,375
2021-12-01,SUZUKI,XL-7 BETA AT,856
2021-01-01,SUZUKI,XL-7 ALPHA MT,49
2021-02-01,SUZUKI,XL-7 ALPHA MT,42
2021-03-01,SUZUKI,XL-7 ALPHA MT,206
2021-04-01,SUZUKI,XL-7 ALPHA MT,208
2021-05-01,SUZUKI,XL-7 ALPHA MT,49
2021-06-01,SUZUKI,XL-7 ALPHA MT,144
2021-07-01,SUZUKI,XL-7 ALPHA MT,131
2021-08-01,SUZUKI,XL-7 ALPHA MT,158
2021-09-01,SUZUKI,XL-7 ALPHA MT,144
2021-10-01,SUZUKI,XL-7 ALPHA MT,164
2021-11-01,SUZUKI,XL-7 ALPHA MT,156
2021-12-01,SUZUKI,XL-7 ALPHA MT,290
2021-01-01,SUZUKI,XL-7 ALPHA AT,452
2021-02-01,SUZUKI,XL-7 ALPHA AT,190
2021-03-01,SUZUKI,XL-7 ALPHA AT,392
2021-04-01,SUZUKI,XL-7 ALPHA AT,32
2021-05-01,SUZUKI,XL-7 ALPHA AT,149
2021-06-01,SUZUKI,XL-7 ALPHA AT,271
2021-07-01,SUZUKI,XL-7 ALPHA AT,397
2021-08-01,SUZUKI,XL-7 ALPHA AT,450
2021-09-01,SUZUKI,XL-7 ALPHA AT,369
2021-10-01,SUZUKI,XL-7 ALPHA AT,363
2021-11-01,SUZUKI,XL-7 ALPHA AT,378
2021-12-01,SUZUKI,XL-7 ALPHA AT,896
2021-01-01,SUZUKI,New Baleno,47
2021-02-01,SUZUKI,New Baleno,1
2021-03-01,SUZUKI,New Baleno,56
2021-04-01,SUZUKI,New Baleno,68
2021-05-01,SUZUKI,New Baleno,14
2021-06-01,SUZUKI,New Baleno,49
2021-07-01,SUZUKI,New Baleno,26
2021-08-01,SUZUKI,New Baleno,98
2021-09-01,SUZUKI,New Baleno,1
2021-10-01,SUZUKI,New Baleno,39
2021-11-01,SUZUKI,New Baleno,21
2021-12-01,SUZUKI,New Baleno,17
2021-01-01,SUZUKI,New Baleno AT,288
2021-02-01,SUZUKI,New Baleno AT,119
2021-03-01,SUZUKI,New Baleno AT,337
2021-04-01,SUZUKI,New Baleno AT,394
2021-05-01,SUZUKI,New Baleno AT,92
2021-06-01,SUZUKI,New Baleno AT,110
2021-07-01,SUZUKI,New Baleno AT,69
2021-08-01,SUZUKI,New Baleno AT,366
2021-09-01,SUZUKI,New Baleno AT,1
2021-10-01,SUZUKI,New Baleno AT,224
2021-11-01,SUZUKI,New Baleno AT,92
2021-12-01,SUZUKI,New Baleno AT,195
2021-01-01,SUZUKI,New SX4 S-Cros,4
2021-02-01,SUZUKI,New SX4 S-Cros,2
2021-03-01,SUZUKI,New SX4 S-Cros,7
2021-04-01,SUZUKI,New SX4 S-Cros,2
2021-05-01,SUZUKI,New SX4 S-Cros,7
2021-06-01,SUZUKI,New SX4 S-Cros,4
2021-07-01,SUZUKI,New SX4 S-Cros,4
2021-08-01,SUZUKI,New SX4 S-Cros,0
2021-09-01,SUZUKI,New SX4 S-Cros,6
2021-10-01,SUZUKI,New SX4 S-Cros,12
2021-11-01,SUZUKI,New SX4 S-Cros,0
2021-12-01,SUZUKI,New SX4 S-Cros,1
2021-01-01,SUZUKI,New SX4 S-Cros AT,7
2021-02-01,SUZUKI,New SX4 S-Cros AT,11
2021-03-01,SUZUKI,New SX4 S-Cros AT,13
2021-04-01,SUZUKI,New SX4 S-Cros AT,35
2021-05-01,SUZUKI,New SX4 S-Cros AT,47
2021-06-01,SUZUKI,New SX4 S-Cros AT,37
2021-07-01,SUZUKI,New SX4 S-Cros AT,12
2021-08-01,SUZUKI,New SX4 S-Cros AT,10
2021-09-01,SUZUKI,New SX4 S-Cros AT,5
2021-10-01,SUZUKI,New SX4 S-Cros AT,8
2021-11-01,SUZUKI,New SX4 S-Cros AT,4
2021-12-01,SUZUKI,New SX4 S-Cros AT,9
2021-01-01,SUZUKI,APV-GE,49
2021-02-01,SUZUKI,APV-GE,71
2021-03-01,SUZUKI,APV-GE,117
2021-04-01,SUZUKI,APV-GE,66
2021-05-01,SUZUKI,APV-GE,138
2021-06-01,SUZUKI,APV-GE,78
2021-07-01,SUZUKI,APV-GE,159
2021-08-01,SUZUKI,APV-GE,102
2021-09-01,SUZUKI,APV-GE,118
2021-10-01,SUZUKI,APV-GE,133
2021-11-01,SUZUKI,APV-GE,134
2021-12-01,SUZUKI,APV-GE,46
2021-01-01,SUZUKI,APV-GL,47
2021-02-01,SUZUKI,APV-GL,26
2021-03-01,SUZUKI,APV-GL,71
2021-04-01,SUZUKI,APV-GL,51
2021-05-01,SUZUKI,APV-GL,58
2021-06-01,SUZUKI,APV-GL,65
2021-07-01,SUZUKI,APV-GL,173
2021-08-01,SUZUKI,APV-GL,50
2021-09-01,SUZUKI,APV-GL,79
2021-10-01,SUZUKI,APV-GL,58
2021-11-01,SUZUKI,APV-GL,61
2021-12-01,SUZUKI,APV-GL,50
2021-01-01,SUZUKI,APV-GX,39
2021-02-01,SUZUKI,APV-GX,34
2021-03-01,SUZUKI,APV-GX,49
2021-04-01,SUZUKI,APV-GX,72
2021-05-01,SUZUKI,APV-GX,37
2021-06-01,SUZUKI,APV-GX,70
2021-07-01,SUZUKI,APV-GX,152
2021-08-01,SUZUKI,APV-GX,60
2021-09-01,SUZUKI,APV-GX,98
2021-10-01,SUZUKI,APV-GX,54
2021-11-01,SUZUKI,APV-GX,66
2021-12-01,SUZUKI,APV-GX,78
2021-01-01,SUZUKI,APV SGX,21
2021-02-01,SUZUKI,APV SGX,8
2021-03-01,SUZUKI,APV SGX,15
2021-04-01,SUZUKI,APV SGX,23
2021-05-01,SUZUKI,APV SGX,17
2021-06-01,SUZUKI,APV SGX,52
2021-07-01,SUZUKI,APV SGX,31
2021-08-01,SUZUKI,APV SGX,50
2021-09-01,SUZUKI,APV SGX,63
2021-10-01,SUZUKI,APV SGX,90
2021-11-01,SUZUKI,APV SGX,35
2021-12-01,SUZUKI,APV SGX,17
2021-01-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-02-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-03-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-04-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-05-01,TOYOTA,All New Avanza 1.3 E BMC 2015,1
2021-06-01,TOYOTA,All New Avanza 1.3 E BMC 2015,2
2021-07-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-08-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-09-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-10-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-11-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-12-01,TOYOTA,All New Avanza 1.3 E BMC 2015,0
2021-01-01,TOYOTA,All New Avanza 1.3 G BMC 2015,1
2021-02-01,TOYOTA,All New Avanza 1.3 G BMC 2015,1
2021-03-01,TOYOTA,All New Avanza 1.3 G BMC 2015,2
2021-04-01,TOYOTA,All New Avanza 1.3 G BMC 2015,0
2021-05-01,TOYOTA,All New Avanza 1.3 G BMC 2015,1
2021-06-01,TOYOTA,All New Avanza 1.3 G BMC 2015,0
2021-07-01,TOYOTA,All New Avanza 1.3 G BMC 2015,0
2021-08-01,TOYOTA,All New Avanza 1.3 G BMC 2015,0
2021-09-01,TOYOTA,All New Avanza 1.3 G BMC 2015,1
2021-10-01,TOYOTA,All New Avanza 1.3 G BMC 2015,0
2021-11-01,TOYOTA,All New Avanza 1.3 G BMC 2015,0
2021-12-01,TOYOTA,All New Avanza 1.3 G BMC 2015,0
2021-01-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-02-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-03-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-04-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,1
2021-05-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-06-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-07-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-08-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-09-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-10-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-11-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-12-01,TOYOTA,All New Avanza 1.3 G A/T BMC 2015,0
2021-01-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-02-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,1
2021-03-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-04-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-05-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-06-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,1
2021-07-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-08-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-09-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-10-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-11-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-12-01,TOYOTA,All New Avanza Veloz 1.3 BMC 2015,0
2021-01-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-02-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-03-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-04-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-05-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,1
2021-06-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-07-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-08-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-09-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-10-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-11-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-12-01,TOYOTA,All New Avanza Veloz 1.5 BMC 2015,0
2021-01-01,TOYOTA,Avanza 1.3 A/T Transmover,1
2021-02-01,TOYOTA,Avanza 1.3 A/T Transmover,0
2021-03-01,TOYOTA,Avanza 1.3 A/T Transmover,0
2021-04-01,TOYOTA,Avanza 1.3 A/T Transmover,0
2021-05-01,TOYOTA,Avanza 1.3 A/T Transmover,0
2021-06-01,TOYOTA,Avanza 1.3 A/T Transmover,0
2021-07-01,TOYOTA,Avanza 1.3 A/T Transmover,0
2021-08-01,TOYOTA,Avanza 1.3 A/T Transmover,30
2021-09-01,TOYOTA,Avanza 1.3 A/T Transmover,66
2021-10-01,TOYOTA,Avanza 1.3 A/T Transmover,4
2021-11-01,TOYOTA,Avanza 1.3 A/T Transmover,0
2021-12-01,TOYOTA,Avanza 1.3 A/T Transmover,0
2021-01-01,TOYOTA,New Avanza 1.3 E 2019,313
2021-02-01,TOYOTA,New Avanza 1.3 E 2019,204
2021-03-01,TOYOTA,New Avanza 1.3 E 2019,706
2021-04-01,TOYOTA,New Avanza 1.3 E 2019,299
2021-05-01,TOYOTA,New Avanza 1.3 E 2019,352
2021-06-01,TOYOTA,New Avanza 1.3 E 2019,367
2021-07-01,TOYOTA,New Avanza 1.3 E 2019,576
2021-08-01,TOYOTA,New Avanza 1.3 E 2019,721
2021-09-01,TOYOTA,New Avanza 1.3 E 2019,858
2021-10-01,TOYOTA,New Avanza 1.3 E 2019,92
2021-11-01,TOYOTA,New Avanza 1.3 E 2019,2
2021-12-01,TOYOTA,New Avanza 1.3 E 2019,0
2021-01-01,TOYOTA,New Avanza 1.3 E A/T 2019,62
2021-02-01,TOYOTA,New Avanza 1.3 E A/T 2019,34
2021-03-01,TOYOTA,New Avanza 1.3 E A/T 2019,157
2021-04-01,TOYOTA,New Avanza 1.3 E A/T 2019,14
2021-05-01,TOYOTA,New Avanza 1.3 E A/T 2019,39
2021-06-01,TOYOTA,New Avanza 1.3 E A/T 2019,116
2021-07-01,TOYOTA,New Avanza 1.3 E A/T 2019,81
2021-08-01,TOYOTA,New Avanza 1.3 E A/T 2019,61
2021-09-01,TOYOTA,New Avanza 1.3 E A/T 2019,82
2021-10-01,TOYOTA,New Avanza 1.3 E A/T 2019,5
2021-11-01,TOYOTA,New Avanza 1.3 E A/T 2019,0
2021-12-01,TOYOTA,New Avanza 1.3 E A/T 2019,0
2021-01-01,TOYOTA,New Avanza 1.3 G 2019,1198
2021-02-01,TOYOTA,New Avanza 1.3 G 2019,862
2021-03-01,TOYOTA,New Avanza 1.3 G 2019,3089
2021-04-01,TOYOTA,New Avanza 1.3 G 2019,2319
2021-05-01,TOYOTA,New Avanza 1.3 G 2019,1881
2021-06-01,TOYOTA,New Avanza 1.3 G 2019,2005
2021-07-01,TOYOTA,New Avanza 1.3 G 2019,3221
2021-08-01,TOYOTA,New Avanza 1.3 G 2019,3617
2021-09-01,TOYOTA,New Avanza 1.3 G 2019,3508
2021-10-01,TOYOTA,New Avanza 1.3 G 2019,320
2021-11-01,TOYOTA,New Avanza 1.3 G 2019,-1
2021-12-01,TOYOTA,New Avanza 1.3 G 2019,0
2021-01-01,TOYOTA,New Avanza 1.3 G A/T 2019,296
2021-02-01,TOYOTA,New Avanza 1.3 G A/T 2019,182
2021-03-01,TOYOTA,New Avanza 1.3 G A/T 2019,776
2021-04-01,TOYOTA,New Avanza 1.3 G A/T 2019,517
2021-05-01,TOYOTA,New Avanza 1.3 G A/T 2019,564
2021-06-01,TOYOTA,New Avanza 1.3 G A/T 2019,488
2021-07-01,TOYOTA,New Avanza 1.3 G A/T 2019,537
2021-08-01,TOYOTA,New Avanza 1.3 G A/T 2019,843
2021-09-01,TOYOTA,New Avanza 1.3 G A/T 2019,810
2021-10-01,TOYOTA,New Avanza 1.3 G A/T 2019,121
2021-11-01,TOYOTA,New Avanza 1.3 G A/T 2019,0
2021-12-01,TOYOTA,New Avanza 1.3 G A/T 2019,0
2021-01-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-02-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-03-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-04-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-05-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-06-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-07-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-08-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-09-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-10-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-11-01,TOYOTA,New Avanza 1.5 G 2019,1
2021-12-01,TOYOTA,New Avanza 1.5 G 2019,0
2021-01-01,TOYOTA,New Avanza Veloz 1.3 2019,213
2021-02-01,TOYOTA,New Avanza Veloz 1.3 2019,145
2021-03-01,TOYOTA,New Avanza Veloz 1.3 2019,582
2021-04-01,TOYOTA,New Avanza Veloz 1.3 2019,388
2021-05-01,TOYOTA,New Avanza Veloz 1.3 2019,251
2021-06-01,TOYOTA,New Avanza Veloz 1.3 2019,281
2021-07-01,TOYOTA,New Avanza Veloz 1.3 2019,412
2021-08-01,TOYOTA,New Avanza Veloz 1.3 2019,131
2021-09-01,TOYOTA,New Avanza Veloz 1.3 2019,0
2021-10-01,TOYOTA,New Avanza Veloz 1.3 2019,0
2021-11-01,TOYOTA,New Avanza Veloz 1.3 2019,-1
2021-12-01,TOYOTA,New Avanza Veloz 1.3 2019,0
2021-01-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,115
2021-02-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,42
2021-03-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,228
2021-04-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,15
2021-05-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,12
2021-06-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,27
2021-07-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,41
2021-08-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,15
2021-09-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,0
2021-10-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,0
2021-11-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,0
2021-12-01,TOYOTA,New Avanza Veloz 1.3 A/T 2019,0
2021-01-01,TOYOTA,New Avanza Veloz 1.5 2019,464
2021-02-01,TOYOTA,New Avanza Veloz 1.5 2019,320
2021-03-01,TOYOTA,New Avanza Veloz 1.5 2019,1085
2021-04-01,TOYOTA,New Avanza Veloz 1.5 2019,1135
2021-05-01,TOYOTA,New Avanza Veloz 1.5 2019,924
2021-06-01,TOYOTA,New Avanza Veloz 1.5 2019,674
2021-07-01,TOYOTA,New Avanza Veloz 1.5 2019,644
2021-08-01,TOYOTA,New Avanza Veloz 1.5 2019,215
2021-09-01,TOYOTA,New Avanza Veloz 1.5 2019,0
2021-10-01,TOYOTA,New Avanza Veloz 1.5 2019,0
2021-11-01,TOYOTA,New Avanza Veloz 1.5 2019,0
2021-12-01,TOYOTA,New Avanza Veloz 1.5 2019,0
2021-01-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,245
2021-02-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,130
2021-03-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,626
2021-04-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,697
2021-05-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,649
2021-06-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,489
2021-07-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,426
2021-08-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,142
2021-09-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,1
2021-10-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,0
2021-11-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,0
2021-12-01,TOYOTA,New Avanza Veloz 1.5 A/T 2019,1
2021-01-01,TOYOTA,All New Avanza 1.3 E 2021,0
2021-02-01,TOYOTA,All New Avanza 1.3 E 2021,0
2021-03-01,TOYOTA,All New Avanza 1.3 E 2021,0
2021-04-01,TOYOTA,All New Avanza 1.3 E 2021,0
